Loja,Estado,Data da Venda,Produto,Marca,Categoria,Preço Unitário,Custo Unitário,Tamanho Pedido
Niterói,Rio de Janeiro,2018-12-23,Smart Watch MI,Xiaomi,Smart Watch,1200,650,1
Rio de Janeiro,Rio de Janeiro,2018-12-24,Smart Watch MI,Xiaomi,Smart Watch,1200,650,5
Porto Alegre,Rio Grande do Sul,2018-12-25,Smart Watch MI,Xiaomi,Smart Watch,1200,650,2
Guarulhos,São Paulo,2018-12-26,Smart Watch MI,Xiaomi,Smart Watch,1200,650,1
Porto Alegre,Rio Grande do Sul,2018-12-26,Smart Watch MI,Xiaomi,Smart Watch,1200,650,3
Nova Iguaçu,Rio de Janeiro,2018-12-26,Smart Watch MI,Xiaomi,Smart Watch,1200,650,1
São Paulo,São Paulo,2018-12-27,Smart Watch MI,Xiaomi,Smart Watch,1200,650,4
Rio de Janeiro,Rio de Janeiro,2018-12-27,Smart Watch MI,Xiaomi,Smart Watch,1200,650,1
Recife,Pernanbuco,2018-12-27,Smart Watch MI,Xiaomi,Smart Watch,1200,650,4
São Paulo,São Paulo,2018-12-28,Smart Watch MI,Xiaomi,Smart Watch,1200,650,5
Curitiba,Paraná,2018-12-28,Smart Watch MI,Xiaomi,Smart Watch,1200,650,3
Salvador,Bahia,2018-12-29,Smart Watch MI,Xiaomi,Smart Watch,1200,650,3
São Paulo,São Paulo,2018-12-30,Smart Watch MI,Xiaomi,Smart Watch,1200,650,5
Salvador,Bahia,2018-12-31,Smart Watch MI,Xiaomi,Smart Watch,1200,650,2
São Paulo,São Paulo,2016-01-01,iPhone XS,Apple,Celular,6500,2800,2
Belo Horizonte,Minas Gerais,2016-01-02,iPhone XS,Apple,Celular,6500,2800,4
São Paulo,São Paulo,2016-01-02,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2016-01-02,iPhone XS,Apple,Celular,6500,2800,3
Fortaleza,Ceara,2016-01-02,iPhone XS,Apple,Celular,6500,2800,4
São Paulo,São Paulo,2016-01-02,iPhone XS,Apple,Celular,6500,2800,2
Fortaleza,Ceara,2016-01-03,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-01-04,iPhone XS,Apple,Celular,6500,2800,5
Fortaleza,Ceara,2016-01-06,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-01-06,iPhone XS,Apple,Celular,6500,2800,4
Goiânia,Goias,2016-01-07,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-01-10,iPhone XS,Apple,Celular,6500,2800,3
Goiânia,Goias,2016-01-12,iPhone XS,Apple,Celular,6500,2800,2
Rio de Janeiro,Rio de Janeiro,2016-01-13,iPhone XS,Apple,Celular,6500,2800,2
Campinas,São Paulo,2016-01-15,iPhone XS,Apple,Celular,6500,2800,2
Nova Iguaçu,Rio de Janeiro,2016-01-19,iPhone XS,Apple,Celular,6500,2800,4
Curitiba,Paraná,2016-01-20,iPhone XS,Apple,Celular,6500,2800,4
Porto Alegre,Rio Grande do Sul,2016-01-21,iPhone XS,Apple,Celular,6500,2800,4
Guarulhos,São Paulo,2016-01-21,iPhone XS,Apple,Celular,6500,2800,3
Recife,Pernanbuco,2016-01-21,iPhone XS,Apple,Celular,6500,2800,1
Curitiba,Paraná,2016-01-22,iPhone XS,Apple,Celular,6500,2800,5
Belo Horizonte,Minas Gerais,2016-01-24,iPhone XS,Apple,Celular,6500,2800,1
Fortaleza,Ceara,2016-01-24,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-01-24,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2016-01-28,iPhone XS,Apple,Celular,6500,2800,2
Niterói,Rio de Janeiro,2016-01-30,iPhone XS,Apple,Celular,6500,2800,2
Recife,Pernanbuco,2016-02-04,iPhone XS,Apple,Celular,6500,2800,4
Fortaleza,Ceara,2016-02-05,iPhone XS,Apple,Celular,6500,2800,4
Recife,Pernanbuco,2016-02-05,iPhone XS,Apple,Celular,6500,2800,2
Rio de Janeiro,Rio de Janeiro,2016-02-08,iPhone XS,Apple,Celular,6500,2800,2
Fortaleza,Ceara,2016-02-08,iPhone XS,Apple,Celular,6500,2800,1
Guarulhos,São Paulo,2016-02-10,iPhone XS,Apple,Celular,6500,2800,2
Goiânia,Goias,2016-02-15,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2016-02-15,iPhone XS,Apple,Celular,6500,2800,4
Campinas,São Paulo,2016-02-16,iPhone XS,Apple,Celular,6500,2800,4
Goiânia,Goias,2016-02-23,iPhone XS,Apple,Celular,6500,2800,4
Guarulhos,São Paulo,2016-02-24,iPhone XS,Apple,Celular,6500,2800,4
São Paulo,São Paulo,2016-02-24,iPhone XS,Apple,Celular,6500,2800,4
Campinas,São Paulo,2016-02-24,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-02-24,iPhone XS,Apple,Celular,6500,2800,4
Porto Alegre,Rio Grande do Sul,2016-02-28,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-02-28,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-03-01,iPhone XS,Apple,Celular,6500,2800,4
Porto Alegre,Rio Grande do Sul,2016-03-03,iPhone XS,Apple,Celular,6500,2800,1
Porto Alegre,Rio Grande do Sul,2016-03-05,iPhone XS,Apple,Celular,6500,2800,2
Salvador,Bahia,2016-03-07,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2016-03-10,iPhone XS,Apple,Celular,6500,2800,1
Fortaleza,Ceara,2016-03-10,iPhone XS,Apple,Celular,6500,2800,2
Niterói,Rio de Janeiro,2016-03-12,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2016-03-12,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-03-14,iPhone XS,Apple,Celular,6500,2800,2
Guarulhos,São Paulo,2016-03-14,iPhone XS,Apple,Celular,6500,2800,2
Rio de Janeiro,Rio de Janeiro,2016-03-18,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2016-03-21,iPhone XS,Apple,Celular,6500,2800,5
Goiânia,Goias,2016-03-24,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-03-24,iPhone XS,Apple,Celular,6500,2800,4
Belo Horizonte,Minas Gerais,2016-03-24,iPhone XS,Apple,Celular,6500,2800,1
Rio de Janeiro,Rio de Janeiro,2016-03-26,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-04-02,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-04-02,iPhone XS,Apple,Celular,6500,2800,5
Salvador,Bahia,2016-04-05,iPhone XS,Apple,Celular,6500,2800,4
Curitiba,Paraná,2016-04-05,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-04-10,iPhone XS,Apple,Celular,6500,2800,1
Rio de Janeiro,Rio de Janeiro,2016-04-10,iPhone XS,Apple,Celular,6500,2800,3
Rio de Janeiro,Rio de Janeiro,2016-04-11,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-04-11,iPhone XS,Apple,Celular,6500,2800,5
Belo Horizonte,Minas Gerais,2016-04-12,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-04-12,iPhone XS,Apple,Celular,6500,2800,1
Guarulhos,São Paulo,2016-04-14,iPhone XS,Apple,Celular,6500,2800,2
Recife,Pernanbuco,2016-04-14,iPhone XS,Apple,Celular,6500,2800,1
Recife,Pernanbuco,2016-04-19,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-04-20,iPhone XS,Apple,Celular,6500,2800,4
São Paulo,São Paulo,2016-04-21,iPhone XS,Apple,Celular,6500,2800,3
Fortaleza,Ceara,2016-04-21,iPhone XS,Apple,Celular,6500,2800,2
Campinas,São Paulo,2016-04-21,iPhone XS,Apple,Celular,6500,2800,5
Curitiba,Paraná,2016-04-24,iPhone XS,Apple,Celular,6500,2800,2
Guarulhos,São Paulo,2016-04-24,iPhone XS,Apple,Celular,6500,2800,3
Rio de Janeiro,Rio de Janeiro,2016-04-25,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-04-26,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-04-27,iPhone XS,Apple,Celular,6500,2800,1
Salvador,Bahia,2016-04-29,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2016-04-30,iPhone XS,Apple,Celular,6500,2800,1
Recife,Pernanbuco,2016-05-07,iPhone XS,Apple,Celular,6500,2800,5
Salvador,Bahia,2016-05-07,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-05-08,iPhone XS,Apple,Celular,6500,2800,2
Rio de Janeiro,Rio de Janeiro,2016-05-13,iPhone XS,Apple,Celular,6500,2800,2
Fortaleza,Ceara,2016-05-15,iPhone XS,Apple,Celular,6500,2800,2
Curitiba,Paraná,2016-05-16,iPhone XS,Apple,Celular,6500,2800,3
Rio de Janeiro,Rio de Janeiro,2016-05-17,iPhone XS,Apple,Celular,6500,2800,2
Niterói,Rio de Janeiro,2016-05-17,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-05-18,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2016-05-21,iPhone XS,Apple,Celular,6500,2800,2
Goiânia,Goias,2016-05-22,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-05-23,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-05-24,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-05-29,iPhone XS,Apple,Celular,6500,2800,2
Campinas,São Paulo,2016-05-29,iPhone XS,Apple,Celular,6500,2800,4
Porto Alegre,Rio Grande do Sul,2016-05-31,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-06-02,iPhone XS,Apple,Celular,6500,2800,2
Recife,Pernanbuco,2016-06-02,iPhone XS,Apple,Celular,6500,2800,1
Fortaleza,Ceara,2016-06-03,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-06-04,iPhone XS,Apple,Celular,6500,2800,3
Fortaleza,Ceara,2016-06-05,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-06-07,iPhone XS,Apple,Celular,6500,2800,5
Guarulhos,São Paulo,2016-06-12,iPhone XS,Apple,Celular,6500,2800,2
Niterói,Rio de Janeiro,2016-06-13,iPhone XS,Apple,Celular,6500,2800,2
Salvador,Bahia,2016-06-13,iPhone XS,Apple,Celular,6500,2800,5
Goiânia,Goias,2016-06-16,iPhone XS,Apple,Celular,6500,2800,5
Curitiba,Paraná,2016-06-16,iPhone XS,Apple,Celular,6500,2800,4
Campinas,São Paulo,2016-06-17,iPhone XS,Apple,Celular,6500,2800,1
Goiânia,Goias,2016-06-17,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-06-17,iPhone XS,Apple,Celular,6500,2800,1
Rio de Janeiro,Rio de Janeiro,2016-06-19,iPhone XS,Apple,Celular,6500,2800,2
Rio de Janeiro,Rio de Janeiro,2016-06-19,iPhone XS,Apple,Celular,6500,2800,1
Curitiba,Paraná,2016-06-20,iPhone XS,Apple,Celular,6500,2800,2
Campinas,São Paulo,2016-06-26,iPhone XS,Apple,Celular,6500,2800,4
Curitiba,Paraná,2016-07-02,iPhone XS,Apple,Celular,6500,2800,3
Fortaleza,Ceara,2016-07-03,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2016-07-04,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-07-04,iPhone XS,Apple,Celular,6500,2800,5
Belo Horizonte,Minas Gerais,2016-07-05,iPhone XS,Apple,Celular,6500,2800,4
Recife,Pernanbuco,2016-07-06,iPhone XS,Apple,Celular,6500,2800,5
Nova Iguaçu,Rio de Janeiro,2016-07-06,iPhone XS,Apple,Celular,6500,2800,4
Belo Horizonte,Minas Gerais,2016-07-06,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-07-08,iPhone XS,Apple,Celular,6500,2800,4
Campinas,São Paulo,2016-07-08,iPhone XS,Apple,Celular,6500,2800,4
Recife,Pernanbuco,2016-07-08,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-07-09,iPhone XS,Apple,Celular,6500,2800,3
Belo Horizonte,Minas Gerais,2016-07-09,iPhone XS,Apple,Celular,6500,2800,3
Porto Alegre,Rio Grande do Sul,2016-07-09,iPhone XS,Apple,Celular,6500,2800,3
Goiânia,Goias,2016-07-12,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-07-13,iPhone XS,Apple,Celular,6500,2800,4
São Paulo,São Paulo,2016-07-13,iPhone XS,Apple,Celular,6500,2800,3
Belo Horizonte,Minas Gerais,2016-07-14,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2016-07-14,iPhone XS,Apple,Celular,6500,2800,5
Fortaleza,Ceara,2016-07-14,iPhone XS,Apple,Celular,6500,2800,2
Recife,Pernanbuco,2016-07-15,iPhone XS,Apple,Celular,6500,2800,5
Rio de Janeiro,Rio de Janeiro,2016-07-15,iPhone XS,Apple,Celular,6500,2800,5
Rio de Janeiro,Rio de Janeiro,2016-07-16,iPhone XS,Apple,Celular,6500,2800,4
Belo Horizonte,Minas Gerais,2016-07-16,iPhone XS,Apple,Celular,6500,2800,4
São Paulo,São Paulo,2016-07-18,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-07-18,iPhone XS,Apple,Celular,6500,2800,2
Goiânia,Goias,2016-07-19,iPhone XS,Apple,Celular,6500,2800,2
Recife,Pernanbuco,2016-07-20,iPhone XS,Apple,Celular,6500,2800,4
Belo Horizonte,Minas Gerais,2016-07-22,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-07-22,iPhone XS,Apple,Celular,6500,2800,4
Curitiba,Paraná,2016-07-23,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2016-07-26,iPhone XS,Apple,Celular,6500,2800,5
Fortaleza,Ceara,2016-07-27,iPhone XS,Apple,Celular,6500,2800,1
Guarulhos,São Paulo,2016-07-27,iPhone XS,Apple,Celular,6500,2800,5
Fortaleza,Ceara,2016-07-28,iPhone XS,Apple,Celular,6500,2800,1
Salvador,Bahia,2016-07-29,iPhone XS,Apple,Celular,6500,2800,5
Fortaleza,Ceara,2016-07-29,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2016-07-29,iPhone XS,Apple,Celular,6500,2800,4
Recife,Pernanbuco,2016-07-30,iPhone XS,Apple,Celular,6500,2800,4
Fortaleza,Ceara,2016-07-31,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2016-08-01,iPhone XS,Apple,Celular,6500,2800,4
Fortaleza,Ceara,2016-08-01,iPhone XS,Apple,Celular,6500,2800,3
Porto Alegre,Rio Grande do Sul,2016-08-02,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-08-04,iPhone XS,Apple,Celular,6500,2800,4
Fortaleza,Ceara,2016-08-06,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-08-06,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-08-07,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-08-07,iPhone XS,Apple,Celular,6500,2800,5
Porto Alegre,Rio Grande do Sul,2016-08-08,iPhone XS,Apple,Celular,6500,2800,5
Guarulhos,São Paulo,2016-08-08,iPhone XS,Apple,Celular,6500,2800,3
Fortaleza,Ceara,2016-08-09,iPhone XS,Apple,Celular,6500,2800,1
Curitiba,Paraná,2016-08-09,iPhone XS,Apple,Celular,6500,2800,5
Rio de Janeiro,Rio de Janeiro,2016-08-11,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-08-13,iPhone XS,Apple,Celular,6500,2800,2
Fortaleza,Ceara,2016-08-15,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-08-18,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2016-08-20,iPhone XS,Apple,Celular,6500,2800,2
Goiânia,Goias,2016-09-02,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-09-02,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-09-02,iPhone XS,Apple,Celular,6500,2800,5
Recife,Pernanbuco,2016-09-03,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-09-03,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-09-08,iPhone XS,Apple,Celular,6500,2800,4
Belo Horizonte,Minas Gerais,2016-09-09,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2016-09-14,iPhone XS,Apple,Celular,6500,2800,4
São Paulo,São Paulo,2016-09-16,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2016-09-16,iPhone XS,Apple,Celular,6500,2800,2
Fortaleza,Ceara,2016-09-16,iPhone XS,Apple,Celular,6500,2800,4
Campinas,São Paulo,2016-09-22,iPhone XS,Apple,Celular,6500,2800,5
Salvador,Bahia,2016-09-22,iPhone XS,Apple,Celular,6500,2800,3
Goiânia,Goias,2016-09-29,iPhone XS,Apple,Celular,6500,2800,5
Rio de Janeiro,Rio de Janeiro,2016-10-02,iPhone XS,Apple,Celular,6500,2800,2
Rio de Janeiro,Rio de Janeiro,2016-10-04,iPhone XS,Apple,Celular,6500,2800,4
Recife,Pernanbuco,2016-10-08,iPhone XS,Apple,Celular,6500,2800,1
Belo Horizonte,Minas Gerais,2016-10-09,iPhone XS,Apple,Celular,6500,2800,5
Salvador,Bahia,2016-10-10,iPhone XS,Apple,Celular,6500,2800,4
Campinas,São Paulo,2016-10-12,iPhone XS,Apple,Celular,6500,2800,1
Guarulhos,São Paulo,2016-10-15,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-10-15,iPhone XS,Apple,Celular,6500,2800,3
Curitiba,Paraná,2016-10-18,iPhone XS,Apple,Celular,6500,2800,3
Porto Alegre,Rio Grande do Sul,2016-10-20,iPhone XS,Apple,Celular,6500,2800,2
Fortaleza,Ceara,2016-10-21,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-10-27,iPhone XS,Apple,Celular,6500,2800,4
Recife,Pernanbuco,2016-10-29,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2016-11-01,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2016-11-02,iPhone XS,Apple,Celular,6500,2800,5
Salvador,Bahia,2016-11-04,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-11-07,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2016-11-08,iPhone XS,Apple,Celular,6500,2800,1
Recife,Pernanbuco,2016-11-20,iPhone XS,Apple,Celular,6500,2800,3
Goiânia,Goias,2016-11-20,iPhone XS,Apple,Celular,6500,2800,2
Recife,Pernanbuco,2016-11-23,iPhone XS,Apple,Celular,6500,2800,3
Recife,Pernanbuco,2016-11-24,iPhone XS,Apple,Celular,6500,2800,5
Guarulhos,São Paulo,2016-11-25,iPhone XS,Apple,Celular,6500,2800,4
Fortaleza,Ceara,2016-11-25,iPhone XS,Apple,Celular,6500,2800,4
Belo Horizonte,Minas Gerais,2016-11-27,iPhone XS,Apple,Celular,6500,2800,2
Campinas,São Paulo,2016-11-28,iPhone XS,Apple,Celular,6500,2800,5
Curitiba,Paraná,2016-11-28,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-11-29,iPhone XS,Apple,Celular,6500,2800,4
Porto Alegre,Rio Grande do Sul,2016-12-02,iPhone XS,Apple,Celular,6500,2800,1
Porto Alegre,Rio Grande do Sul,2016-12-03,iPhone XS,Apple,Celular,6500,2800,4
Fortaleza,Ceara,2016-12-03,iPhone XS,Apple,Celular,6500,2800,1
Fortaleza,Ceara,2016-12-05,iPhone XS,Apple,Celular,6500,2800,2
Belo Horizonte,Minas Gerais,2016-12-05,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-12-06,iPhone XS,Apple,Celular,6500,2800,5
Curitiba,Paraná,2016-12-07,iPhone XS,Apple,Celular,6500,2800,1
Recife,Pernanbuco,2016-12-08,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2016-12-08,iPhone XS,Apple,Celular,6500,2800,5
Recife,Pernanbuco,2016-12-09,iPhone XS,Apple,Celular,6500,2800,3
Fortaleza,Ceara,2016-12-12,iPhone XS,Apple,Celular,6500,2800,4
Recife,Pernanbuco,2016-12-12,iPhone XS,Apple,Celular,6500,2800,5
Campinas,São Paulo,2016-12-13,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2016-12-13,iPhone XS,Apple,Celular,6500,2800,1
Rio de Janeiro,Rio de Janeiro,2016-12-14,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-12-15,iPhone XS,Apple,Celular,6500,2800,4
Fortaleza,Ceara,2016-12-19,iPhone XS,Apple,Celular,6500,2800,1
Goiânia,Goias,2016-12-21,iPhone XS,Apple,Celular,6500,2800,4
Recife,Pernanbuco,2016-12-21,iPhone XS,Apple,Celular,6500,2800,1
Goiânia,Goias,2016-12-22,iPhone XS,Apple,Celular,6500,2800,2
Goiânia,Goias,2016-12-22,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-12-23,iPhone XS,Apple,Celular,6500,2800,4
Nova Iguaçu,Rio de Janeiro,2016-12-24,iPhone XS,Apple,Celular,6500,2800,3
Rio de Janeiro,Rio de Janeiro,2016-12-26,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2016-12-26,iPhone XS,Apple,Celular,6500,2800,3
Fortaleza,Ceara,2016-12-26,iPhone XS,Apple,Celular,6500,2800,5
Goiânia,Goias,2016-12-30,iPhone XS,Apple,Celular,6500,2800,3
Rio de Janeiro,Rio de Janeiro,2016-12-31,iPhone XS,Apple,Celular,6500,2800,4
São Paulo,São Paulo,2017-01-01,iPhone XS,Apple,Celular,6500,2800,2
Nova Iguaçu,Rio de Janeiro,2017-01-01,iPhone XS,Apple,Celular,6500,2800,1
Fortaleza,Ceara,2017-01-03,iPhone XS,Apple,Celular,6500,2800,5
Niterói,Rio de Janeiro,2017-01-03,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2017-01-05,iPhone XS,Apple,Celular,6500,2800,4
Fortaleza,Ceara,2017-01-06,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2017-01-06,iPhone XS,Apple,Celular,6500,2800,3
Recife,Pernanbuco,2017-01-07,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2017-01-07,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2017-01-08,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2017-01-08,iPhone XS,Apple,Celular,6500,2800,4
Goiânia,Goias,2017-01-08,iPhone XS,Apple,Celular,6500,2800,3
Guarulhos,São Paulo,2017-01-09,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2017-01-09,iPhone XS,Apple,Celular,6500,2800,5
Goiânia,Goias,2017-01-10,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2017-01-10,iPhone XS,Apple,Celular,6500,2800,2
Goiânia,Goias,2017-01-11,iPhone XS,Apple,Celular,6500,2800,4
Rio de Janeiro,Rio de Janeiro,2017-01-11,iPhone XS,Apple,Celular,6500,2800,4
Belo Horizonte,Minas Gerais,2017-01-14,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2017-01-17,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2017-01-18,iPhone XS,Apple,Celular,6500,2800,4
Curitiba,Paraná,2017-01-19,iPhone XS,Apple,Celular,6500,2800,1
Fortaleza,Ceara,2017-01-20,iPhone XS,Apple,Celular,6500,2800,4
Salvador,Bahia,2017-01-20,iPhone XS,Apple,Celular,6500,2800,3
Curitiba,Paraná,2017-01-21,iPhone XS,Apple,Celular,6500,2800,5
Belo Horizonte,Minas Gerais,2017-01-21,iPhone XS,Apple,Celular,6500,2800,1
Porto Alegre,Rio Grande do Sul,2017-01-23,iPhone XS,Apple,Celular,6500,2800,5
Rio de Janeiro,Rio de Janeiro,2017-01-23,iPhone XS,Apple,Celular,6500,2800,2
São Paulo,São Paulo,2017-01-24,iPhone XS,Apple,Celular,6500,2800,1
São Paulo,São Paulo,2017-01-24,iPhone XS,Apple,Celular,6500,2800,1
Salvador,Bahia,2017-01-26,iPhone XS,Apple,Celular,6500,2800,2
Belo Horizonte,Minas Gerais,2017-01-27,iPhone XS,Apple,Celular,6500,2800,2
Rio de Janeiro,Rio de Janeiro,2017-01-28,iPhone XS,Apple,Celular,6500,2800,2
Porto Alegre,Rio Grande do Sul,2017-01-29,iPhone XS,Apple,Celular,6500,2800,5
Fortaleza,Ceara,2017-01-29,iPhone XS,Apple,Celular,6500,2800,5
Rio de Janeiro,Rio de Janeiro,2017-01-29,iPhone XS,Apple,Celular,6500,2800,5
São Paulo,São Paulo,2017-01-30,iPhone XS,Apple,Celular,6500,2800,2
Belo Horizonte,Minas Gerais,2017-01-31,iPhone XS,Apple,Celular,6500,2800,3
Rio de Janeiro,Rio de Janeiro,2017-02-02,iPhone XS,Apple,Celular,6500,2800,1
Rio de Janeiro,Rio de Janeiro,2017-02-03,iPhone XS,Apple,Celular,6500,2800,3
Porto Alegre,Rio Grande do Sul,2017-02-03,iPhone XS,Apple,Celular,6500,2800,3
Rio de Janeiro,Rio de Janeiro,2017-02-04,iPhone XS,Apple,Celular,6500,2800,2
Nova Iguaçu,Rio de Janeiro,2017-02-06,iPhone XS,Apple,Celular,6500,2800,1
Rio de Janeiro,Rio de Janeiro,2017-02-08,iPhone XS,Apple,Celular,6500,2800,4
Nova Iguaçu,Rio de Janeiro,2017-02-10,iPhone XS,Apple,Celular,6500,2800,1
Belo Horizonte,Minas Gerais,2017-02-10,iPhone XS,Apple,Celular,6500,2800,1
Fortaleza,Ceara,2017-02-13,iPhone XS,Apple,Celular,6500,2800,5
Fortaleza,Ceara,2017-02-13,iPhone XS,Apple,Celular,6500,2800,4
São Paulo,São Paulo,2017-02-14,iPhone XS,Apple,Celular,6500,2800,1
Porto Alegre,Rio Grande do Sul,2017-02-19,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2017-02-19,iPhone XS,Apple,Celular,6500,2800,2
Porto Alegre,Rio Grande do Sul,2017-02-20,iPhone XS,Apple,Celular,6500,2800,5
Salvador,Bahia,2017-02-20,iPhone XS,Apple,Celular,6500,2800,2
Rio de Janeiro,Rio de Janeiro,2017-02-23,iPhone XS,Apple,Celular,6500,2800,5
Guarulhos,São Paulo,2017-02-25,iPhone XS,Apple,Celular,6500,2800,2
Recife,Pernanbuco,2017-02-27,iPhone XS,Apple,Celular,6500,2800,1
Fortaleza,Ceara,2017-03-01,iPhone XS,Apple,Celular,6500,2800,3
São Paulo,São Paulo,2017-03-06,iPhone XS,Apple,Celular,6500,2800,3
Salvador,Bahia,2017-03-06,iPhone XS,Apple,Celular,6500,2800,3
Fortaleza,Ceara,2017-03-08,iPhone XS,Apple,Celular,6500,2800,1
